REPORTID,USERID,REQUESTTYPE,REPORTTYPEID,ADDEDBY,HOSTID,LATITUDE,LONGITUDE,RADIUSIMPACT,DESCRIPTION,PRICE,REPORTSTATUSID,DATE,TIME,CREATEDTIME,LASTMODIFIEDTIME,ADDRESS,TOTALNUMBERINJURED,TOTALNUMBERKILLED,VEHICLETYPECODE,,,,,,,,,,,,,,,,,,,,,
219287,,"\the wait for the \""\""Walk\""\"" signal is too long\""""",,,,-71.04903,42.34958,,"The wait to cross A Street is too long, and the button has no effect on the wait time.",,0,4/5/2016,23:05:19,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
219288,,"\the wait for the \""\""Walk\""\"" signal is too long\""""",,,,-71.04946,42.349133,,,,0,4/5/2016,23:06:09,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
219289,,bike facilities don't exist or need improvement,,,,-71.131714,42.35588,,"The bike lane needs to go somewhere else. When cars enter the on-ramp to I-90, bikers can get hit easily. The road is not fit for bikers. It needs to be 3 lanes. The bike lane should be eliminated for cars, and reduce traffic.",,0,4/5/2016,23:21:41,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
219687,,there's not enough time to cross the street,,,,-71.10256,42.33497,,"The time given for the walk sign is much too short. In order to make it all the way across in one cycle, you almost have to jog.",,0,4/6/2016,12:41:21,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
219688,,there's not enough time to cross the street,,,,-71.102684,42.33492,,"Because there's not enough time to cross at this cross walk, people often get stuck in the small space at the side of the train tracks in between on coming traffic and an on coming train.",,0,4/6/2016,12:49:47,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
219689,,people cross away from the crosswalks,,,,-71.126305,42.288147,,Need crosswalks here: Bexley and Washington,,0,4/6/2016,17:35:24,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
219690,,people run red lights / stop signs,,,,-71.12229,42.295586,,"Many cars speed quite fast through the stop sign here, this is a dangerous place to try to cross street.",,0,4/6/2016,17:47:56,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
219691,,people don't yield while turning,,,,-71.12611,42.285164,,Please look at police reports for this area to see the high rate of accidents here.,,0,4/6/2016,20:14:32,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
219692,,people double park their vehicles,,,,-71.13174,42.35301,,From the intersection of Brighton Ave. &  Linden Street to the intersection of Brighton Ave. & Harvard Ave. it is especially dangerous how people double park in all directions - blocking traffic - creating a dangerous situation for all,,0,4/7/2016,0:00:44,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
220087,,of something that is not listed here,,,,-71.10273,42.33495,,"Crosswalk crosses 2 lanes of traffic & 2 train tracks, but the red light and cross walk sign apparently only apply to car traffic, not the train. Many times when pedestrians have the cross sign, a train comes and doesn't stop for walkers.",,0,4/6/2016,12:48:09,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
220088,,"\the wait for the \""\""Walk\""\"" signal is too long\""""",,,,-71.10025,42.3359,,Pedestrians completely ignore the Don't Walk signal. They walk across the on coming traffic with no regard.,,0,4/6/2016,13:48:51,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
220089,,of something that is not listed here,,,,-71.09808,42.345016,,"Yawkey way is one way, but people notoriously go the wrong way down this street. I think they see people do it after Sox games, but I know many people do it as a shortcut. It's dangerous.",,0,4/6/2016,14:23:23,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
220090,,people double park their vehicles,,,,-71.09848,42.344414,,,,0,4/6/2016,14:24:24,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
220487,,of something that is not listed here,,,,-71.098305,42.315777,,The flow of traffic at this intersection is dangerous. Traffic constantly backs up. It is dangerous for people to make turns to go up or down Columbus or from Columbus to Washington (towards Forest Hills),,0,4/6/2016,13:26:41,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
220488,,of something that is not listed here,,,,-71.10704,42.33302,,"People ignore the ONE WAY sign. Mostly people pulling out of the Mass Eye & Ear parking lot. To avoid Brigham Circle traffic, the turn right and go up Mission Street opposite the One Way.",,0,4/6/2016,13:51:51,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
220489,,people run red lights / stop signs,,,,-71.099236,42.345127,,You can't go 10 minutes without seeing people go the wrong way down both Van Ness and/or Yawkey Way. Cops don't do anything about it.,,0,4/6/2016,14:27:21,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
221687,,people don't yield while going straight,,,,-71.128784,42.286884,,"Even though there is a crosswalk here, cars frequently do not stop. More police enforcement needed.",,0,4/6/2016,17:45:08,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
221688,,people run red lights / stop signs,,,,-71.12302,42.292957,,Many cars run stop sign.,,0,4/6/2016,17:46:45,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
221689,,people double park their vehicles,,,,-71.08808,42.343647,,"At the intersection of Hemenway Avenue & Westland Avenue, it is especially dangerous how people double park just after the intersection on all sides completely blocking traffic or worse creating a dangerous situation where a collision could happen",,0,4/6/2016,23:55:21,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
221690,,people don't yield while going straight,,,,-71.1219,42.30944,,nobody stops for pedestrians at this crosswalk,,0,4/7/2016,2:51:22,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
221691,,people don't yield while going straight,,,,-71.122086,42.309372,,nobody stops for pedestrians at this crosswalk,,0,4/7/2016,2:51:35,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
222087,,sidewalks/ramps don't exist or need improvement,,,,-71.05208,42.361595,,"Residents at the Spaulding North End Nursing home and their families use this crossing to access Christopher Columbus Park. The ramps are in terrible shape, in the wrong place and too steep. Very difficult to access with a wheel chair!",,0,4/6/2016,22:04:41,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
222088,,people speed,,,,-71.06227,42.37412,,There have been a number of accidents at this intersection.,,0,4/6/2016,22:06:46,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
222487,,people double park their vehicles,,,,-71.13046,42.35286,,From the intersection of Brighton Ave. &  Linden Street to the intersection of Brighton Ave. & Harvard Ave. it is especially dangerous how people double park in all directions - blocking traffic - creating a dangerous situation for all,,0,4/6/2016,23:59:26,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
222488,,people double park their vehicles,,,,-71.13126,42.35296,,From the intersection of Brighton Ave. &  Linden Street to the intersection of Brighton Ave. & Harvard Ave. it is especially dangerous how people double park in all directions - blocking traffic - creating a dangerous situation for all,,0,4/7/2016,0:00:10,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
222489,,the roadway surface needs improvement,,,,-71.12133,42.351627,,The Babcock Street on the south side of Comm. Ave. is in complete disrepair all the way to Harvard Ave. The road has not been repaired in years - it is cracked - potted - and extremely dangerous to drive on,,0,4/7/2016,0:03:20,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
220887,,of something that is not listed here,,,,-71.113365,42.29928,,"There is a No Parking/Tow zone sign at the end of woodlawn street, to allow cars to come and go onto Hyde Park without hitting eachother.  People constantly park there anyway, and it is dangerous!  If they turned sign around, would probably help.",,0,4/6/2016,16:19:55,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
220888,,of something that is not listed here,,,,-71.09537,42.322067,,The marcella turn is at such an awkward/unanticipated angle here that it usually yields some sort of issue. Could this instead be a 3-way stop?,,0,4/6/2016,16:41:35,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
220889,,people don't yield while going straight,,,,-71.07884,42.314583,,there need to be left-turn arrows for folks turning onto Blue Hill. This intersection is hard to navigate with all the streams of traffic going straight.,,0,4/6/2016,17:03:09,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
220890,,people don't yield while going straight,,,,-71.12857,42.28687,,"Even though there is a crosswalk here, cars frequently do not stop. More police enforcement needed.",,0,4/6/2016,17:44:47,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
220891,,"\the wait for the \""\""Walk\""\"" signal is too long\""""",,,,-71.09534,42.345234,,The walk signal doesn't ever seem to turn on while crossing boylston St.,,0,4/6/2016,18:35:37,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
221287,,people don't yield while turning,,,,-71.0886,42.319954,,Can there be a left-turn light for people turning from MLK onto Walnut? People often try to get ahead of traffic going straight by jumping across lanes as soon as the light turns.,,0,4/6/2016,16:43:36,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
221288,,of something that is not listed here,,,,-71.05545,42.34186,,Trucks use this route instead of Haul Road and can't even make the turn because they're too big. They often sideswipe parked cars and fly through the intersection.,,0,4/6/2016,17:05:52,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
221289,,people cross away from the crosswalks,,,,-71.12686,42.287647,,Need crosswalks here: Murray Hill and Washington,,0,4/6/2016,17:36:33,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
221290,,people don't yield while going straight,,,,-71.12741,42.287106,,"Cars do not stop for pedestrians in crosswalk, including buses and police cars. Also, Delivery trucks for Napper Tandy's Bar block crosswalk. Crosswalk inprovements needed, possibly a bump out on both sides",,0,4/6/2016,17:40:05,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
221291,,people don't yield while going straight,,,,-71.12773,42.28701,,"Even though there is a crosswalk here, cars frequently do not stop. More police enforcement needed.",,0,4/6/2016,17:41:40,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
221292,,people speed,,,,-71.122055,42.29563,,Cars coming from South Street NE drive quite fast through here and do not yield to pedestrians,,0,4/6/2016,17:49:20,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
221293,,of something that is not listed here,,,,-71.1293,42.29647,,This is a tough intersection that really needs a stoplight.,,0,4/6/2016,17:50:51,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
221294,,of something that is not listed here,,,,-71.090065,42.34794,,"The on ramp to the highway here barely gives you any time to merge, with poor signage.",,0,4/6/2016,18:40:41,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
222887,,people don't yield while turning,,,,-71.11559,42.309277,,drivers approaching South Street from Centre who want to turn left only look left as they push into the intersection and completely ignore pedestrians trying to cross Centre Street going North to get onto the Monument island.,,0,4/7/2016,2:48:17,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
222888,,people don't yield while going straight,,,,-71.12136,42.30953,,nobody stops for pedestrians at this crosswalk,,0,4/7/2016,2:50:46,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
222889,,people don't yield while going straight,,,,-71.12162,42.309486,,nobody stops for pedestrians at this crosswalk,,0,4/7/2016,2:51:04,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
223287,,people cross away from the crosswalks,,,,-71.056755,42.31992,,To reach stores or residences many people cross at the bottom of Grafton to the other side of Dorchester Ave.  a cross walk is needed,,0,4/7/2016,14:48:11,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
223288,,people speed,,,,-71.05572,42.321274,,Posted speed limits are needed.  Cars race from intersection of Columbia Rd and Dorchester Ave at speeds exceeding 40 miles an hour to miss next red light at expressway.,,0,4/7/2016,14:57:59,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
223289,,of something that is not listed here,,,,-71.05585,42.32118,,signs to not block the intersection are needed.   Cars can be back to Buttonwood and I can't get across from lower to upper Buttonwood.,,0,4/7/2016,15:10:36,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
223290,,people run red lights / stop signs,,,,-71.10436,42.31215,,People frequently run the stop sign at this 4 way stop.,,0,4/7/2016,16:34:41,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
223687,,people speed,,,,-71.055595,42.32115,,Cars coming from expressway and further down Columbia road speed to miss red lights at Dorchester Ave.  speed limit signs are needed .,,0,4/7/2016,15:00:30,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
224087,,it’s hard to see / low visibility,,,,-71.05367,42.311623,,Making a left onto Savin Hill Ave is very hard depending on vehicle park on left corner.  There should be  10 ft from corner no parking to allow for better visibility.,,0,4/7/2016,15:16:02,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
224088,,people run red lights / stop signs,,,,-71.03786,42.369717,,People do not adhere to rules of four way stop signs and often piggyback onto the person going ahead or roll through without a full stop.,,0,4/7/2016,15:26:55,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
224487,,it’s hard to see / low visibility,,,,-71.05979,42.315624,,"Taking the nearest parking spaces on Pleasant to the intersection of Trescott and Pleasant, would make turning onto Pleasant from Trescott not so dangerous.  You cannot see traffic coming on Pleasant when the parking spaces are used.",,0,4/7/2016,15:53:41,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
224887,,people run red lights / stop signs,,,,-71.10548,42.31261,,People driving on Amory St often run this red light putting pedestrians who are crossing in danger.,,0,4/7/2016,16:35:43,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
224888,,people don't yield while turning,,,,-71.08472,42.346195,,"It's a crosswalk without any traffic lights, so pedestrians have the right of way.  Many drivers, however, just drive right through.  Need some enforcement!",,0,4/7/2016,17:04:22,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
224889,,people don't yield while going straight,,,,-71.1488,42.28589,,This is a very confusing intersection.  There is a stop sign for people on Beech St but it's hard to see behind the old gas station to see cars that are coming And oncoming traffic from Belgrade often is coming too fast.,,0,4/7/2016,17:40:04,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
225287,,people speed,,,,-71.07403,42.304897,,It would be nice to have a pedestrian traffic signal just like any other school zones. Sometimes they do have a cross guard but it varies. i also have a handicapped brother who cars see in the wheelchair and still speed on by.,,0,4/7/2016,18:53:00,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
225687,,people run red lights / stop signs,,,,-71.08529,42.351532,,"This red light is too long in both directions, plus the walk light is too long, so everyone runs the red light in both directions.  Shorten the walking lights in all directions both and make the driving green lights longer and people won't run them.",,0,4/8/2016,0:07:16,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
226087,,of something that is not listed here,,,,-71.074684,42.353523,,"People park with the rears (or fronts) of their cars over the sidewalk in the alley, blocking view for neighboring cars exiting into the alley.",,0,4/8/2016,3:18:21,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
226487,,people don't yield while turning,,,,-71.07285,42.385117,,Drivers going to route 99 cross over in FRONT of cars continuing in rotary. Very dangerous.,,0,4/8/2016,13:35:22,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
226488,,people double park their vehicles,,,,-71.058464,42.351116,,"At the Chinese supermarket on Lincoln St. before the lights at Essex, many Chinese double park as they wait for passenger to grocery shop so Lincoln St becomes one lane. Congested & dangerous.",,0,4/8/2016,16:12:11,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
226489,,people cross away from the crosswalks,,,,-71.124245,42.255814,,Pedestrians feel entitled and cross all over Cleary Square. They jump out into traffic even when they have the RED light  Pedestrians need to learn that they must follow stop lights just like cars do.Jaywalking is dangerous!,,0,4/8/2016,16:24:07,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
226887,,"\the wait for the \""\""Walk\""\"" signal is too long\""""",,,,-71.15733,42.28288,,"Many students and YMCA members cross Centre Street here and it takes forever for the walk light, so everyone tries to run between fast moving traffic",,0,4/8/2016,14:42:41,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
226888,,people run red lights / stop signs,,,,-71.16204,42.289722,,About 50% of drivers cruise through this stop sign,,0,4/8/2016,14:47:39,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
226889,,of something that is not listed here,,,,-71.15716,42.291424,,This intersection is too large with poor sight lines making it dangerous to cross while biking and walking,,0,4/8/2016,14:50:21,,,,,,walks,,,,,,,,,,,,,,,,,,,,,
226890,,people run red lights / stop signs,,,,-71.09589,42.337807,,"The stop light combination of Huntington/Ruggles and Fenway/Louis Prang are not synchronized.  In rush hour traffic, Louis Prang and Ruggles streets get horribly backed up, and with people running red lights the cars block Huntington Ave.",,0,4/8/2016,15:04:21,,,,,,drives,,,,,,,,,,,,,,,,,,,,,
