INCIDENT,DATE,MODE,STATUS,location,COMMENTS
280094,2016-04-26T16:11:38.000Z,walks,Unassigned,"-71.067876699073366,42.360508091418467",Sidewalk impassable.
280095,2016-04-26T16:32:17.000Z,travels (other),Unassigned,"-71.065698745345117,42.361237440078526",Fire trucks cannot get out of the station quickly.  Ambulances can't get through the traffic to MGH.  No enforcement.
280096,2016-04-26T16:34:34.000Z,walks,Unassigned,"-71.06838095398507,42.361094742151515",Unless the street is clogged with traffic.
280494,2016-04-26T16:25:50.000Z,,Unassigned,"-71.09274614089594,42.351406374278568",Every time I exit Storrow here I think I am going to die.
281694,2016-04-27T09:56:55.000Z,bikes,Unassigned,"-71.111085745087905,42.350220992818201",Cyclists using the Essex St. bike path frequently run the risk of getting 'right hooked' by drivers turning right from Essex onto Dummer.
281695,2016-04-27T10:02:33.000Z,travels (other),Unassigned,"-71.121557089249578,42.351881115169007",People jaywalk across Comm Ave after exiting the MBTA trolley.
281696,2016-04-27T10:12:36.000Z,bikes,Unassigned,"-71.125164660548549,42.352207188087412","There is a crosswalk, but visibility is often blocked by a delivery truck or other vehicle and pedestrians have to stand far out into the road before they can see and be seen."
281697,2016-04-27T22:05:31.000Z,walks,Unassigned,"-71.089425566058893,42.350682857947078",
282094,2016-04-27T10:01:04.000Z,travels (other),Unassigned,"-71.121811899074871,42.351950492640384",Vehicles frequently speed on this section of Comm Ave.
282494,2016-04-27T10:04:50.000Z,bikes,Unassigned,"-71.12147528147328,42.351895486716124",Vehicles constantly park in the 57 bus stop and block the bike lane
282495,2016-04-27T10:09:29.000Z,bikes,Unassigned,"-71.121229859941039,42.351668027785742","Cyclists run this red light every day! Cars generally seem to behave at this red light and don't block the intersection, but people on bikes frequently go through on the red light."
283694,2016-04-28T00:43:47.000Z,walks,Unassigned,"-71.050801599407947,42.338813790012097",
284094,2016-04-28T00:47:07.000Z,travels (other),Unassigned,"-71.056839251891006,42.342652028625508","They double park on both sides of the street all the time, especially morning rush hour."
284095,2016-04-28T00:48:44.000Z,travels (other),Unassigned,"-71.049074256795876,42.338385541849178",People park in the bus stop and block it.
284494,2016-04-28T04:04:36.000Z,bikes,Unassigned,"-71.109418752194941,42.350222975198918",Bikes crossing from carlton st. to the BU bridge have to traverse left across 3 lanes of traffic & train tracks. Cars going to & from University road are accelerating at this junction to avoid cars merging from three directions. Its total chaos.
282894,2016-04-27T13:34:32.000Z,walks,Unassigned,"-71.070041046020009,42.341159708681879","The sidewalk on the Foodies/Gallows, etc. side of Washington Street is much too narrow for the amount of pedestrian traffic that uses the roadway here."
283294,2016-04-27T13:37:47.000Z,walks,Unassigned,"-71.073782727706046,42.34067596475181",Cars coming up Newland St in either direction go way too fast and usually do not stop until they pass the parking lane. The roadway should be raised where it crosses the sidewalk to slow drivers down.
283295,2016-04-27T14:02:10.000Z,walks,Unassigned,"-71.073428675601434,42.340408318748196",This light is unnecessary. A stop sign would be more appropriate here and slow traffic down.
283296,2016-04-27T14:02:43.000Z,walks,Unassigned,"-71.074552521920793,42.339656919171375","Like at West Brookline St, this light is unnecessary. A stop sign would be more appropriate here and slow all traffic down."
284894,2016-04-28T04:10:47.000Z,bikes,Unassigned,"-71.109603824906415,42.350540136052061",Need light for traffic to & from university rd. Need dedicated lanes & light directing drivers & bikes going over the BU bridge or left on Commonwealth. Dangerous for bikes going to BU bridge from Carlton to dodge drivers going both straight & left
285294,2016-04-28T15:13:36.000Z,drives,Unassigned,"-71.051008286483466,42.377084813081922","The stop sign at this intersection is relatively new and people do not obey it regularly, which is very dangerous for those of us who walk in the area as well as drive."
285295,2016-04-29T02:05:47.000Z,drives,Unassigned,"-71.046488764372697,42.335970877672914",
286894,2016-04-29T02:04:49.000Z,drives,Unassigned,"-71.037444355412262,42.336634090997663",People double park outside of Shannon Tavern every day sometimes 2-3 cars for hours.  Living across the street they are constantly blocking our ability to get into our garage
286895,2016-04-29T02:06:04.000Z,drives,Unassigned,"-71.047060074927103,42.336365435717141",
286896,2016-04-29T02:57:39.000Z,walks,Unassigned,"-71.070870044601875,42.338258884514659",walk sign does not work
286897,2016-04-29T02:59:44.000Z,walks,Unassigned,"-71.072414996871899,42.339674473424289",walk sign comes on very infrequently so is not useful and people must cross without it risking accident
286898,2016-04-29T03:29:07.000Z,drives,Unassigned,"-71.141138555931349,42.253725849955387","People on the side streets don't stop, slow down, or look.  They just keep going expecting others to yield to them.  Better police enforcement would be good."
286899,2016-04-29T03:30:49.000Z,drives,Unassigned,"-71.1453549882619,42.259109759943314",People drive on the left side of the road.  Very dangerous.  I've almost had head on collusions numerous times.
287294,2016-04-29T13:27:43.000Z,bikes,Unassigned,"-71.064427378588135,42.3612334766757",Pedestrians and runners use the bike lane due to heavy foot traffic.
287295,2016-04-29T15:26:34.000Z,bikes,Unassigned,"-71.057850601289005,42.358625222606939",
287296,2016-04-29T21:39:16.000Z,uses an assistive device,Unassigned,"-71.125150371047312,42.311872518785798","The light goes quickly, and there's little traffic, so as a blind pedestrian, it's difficult to know if you actually have the light and cars are not moving, and by the time you do, the walk sign is off."
287297,2016-04-30T01:22:03.000Z,bikes,Unassigned,"-71.129374386955476,42.296716808434383","When trying to turn left on to Walter from Bussey, it feels very unsafe.  The cars are going fast and do not look for bikes.  I think a light needs to be installed."
285694,2016-04-28T15:14:17.000Z,drives,Unassigned,"-71.053551020895767,42.375460032330942",People drive through this stop sign constantly.
286094,2016-04-28T19:27:09.000Z,walks,Unassigned,"-71.125930431209113,42.288474946690563",Long wait to cross washington st
286095,2016-04-28T19:37:12.000Z,drives,Unassigned,"-71.051351609110341,42.322009056250224",This rotary is so dangerous that I drive miles out of my way to avoid it.
286096,2016-04-28T20:18:30.000Z,walks,Unassigned,"-71.081800046089739,42.340548791459568","Trying to cross from Mass AVeT, there is often car making a R-hand turn off Mass onto Col who tries to cut me off while im in the street or comes barreling into turn and has to brake to keep from hitting me. Have seen ped kick cars they are so close!"
286494,2016-04-28T19:27:12.000Z,walks,Unassigned,"-71.054087462444102,42.35830017404983","west boundry st  is in poor condition making a hazard to wheel chair bound residents from georgetown to travel on the road.  there is no speed limit posted for this area,"
286495,2016-04-28T20:34:03.000Z,uses an assistive device,Unassigned,"-71.051214816353806,42.350474721769558","the ramp is too far from the crosswalk, you either need to go into summer St to cross Dot Ave, or you need to go down toward the post office. Bad ramp."
286496,2016-04-28T20:35:59.000Z,uses an assistive device,Unassigned,"-71.049905898221297,42.350169454217664",This sidewalks on Summer Street are so sloped that it is very hard to wheel a stroller. especially in winter.
286497,2016-04-29T03:25:50.000Z,drives,Unassigned,"-71.140376808824925,42.253797320423665","I've almost had head on collusions a couple times a week because people drive on the left side of the road.  Yes, really!  You can tell by the way they are parked.  The police should ticket people parked on the left side of the road."
287694,2016-04-29T15:25:28.000Z,bikes,Unassigned,"-71.059009315716111,42.354439105182074",
287695,2016-04-29T15:26:21.000Z,bikes,Unassigned,"-71.057829144130125,42.358434950501056",
288094,2016-04-29T15:26:10.000Z,bikes,Unassigned,"-71.05791497456228,42.357856202831329",
288494,2016-04-29T21:33:26.000Z,uses an assistive device,Unassigned,"-71.119635749163706,42.313810339862961","The crosswalk is difficult to find for blind pedestrians - it should have an audible beacon, and a tactile map that shows how the intersection is laid out with a median and two double lanes of traffic in each direction."
288495,2016-04-29T21:41:29.000Z,uses an assistive device,Unassigned,"-71.129407036224478,42.309732316632413","The crosswalk is on a turn, and cars go very fast down the street and often don't stop."
288496,2016-04-29T21:42:13.000Z,walks,Unassigned,"-71.129227328251886,42.309859263255902","There's a crosswalk over to the median island, but that's useless since you have to cross again to either side. Need crosswalks on the Woodland Rd side and Moss Hill Rd side, not to the median."
288894,2016-04-30T01:19:58.000Z,bikes,Unassigned,"-71.121209743068562,42.292661486859629","While trying to turn left from Washington toward the Arboretum, the congestion is crazy.  It feels like I am invisible when I'm trying to signal to take the turn. I end up pulling over to right on Archdale and just waiting for the light to change."
288895,2016-04-30T01:25:15.000Z,bikes,Unassigned,"-71.124042155413903,42.255961260295216","From all directions, cars try to beat oncoming traffic while turning left, often after the light has turned red.  This would be a perfect place to do delayed left turn signal."
289294,2016-04-30T14:20:29.000Z,walks,Unassigned,"-71.086571695656374,42.341446887903174",Both cars and cycilsts regularly run the stop sign on St.Botolph at Gainsborough. Add to that theNEC construction going on and pedestrians are always at risk
289694,2016-04-30T14:33:01.000Z,walks,Unassigned,"-71.084876539680948,42.342850510028903","Due to the construction, there really needs to be someone there directing traffic. Everyone runs the lights and jaywalks because either there isn't enough time on the light or cars are blocking the intersection or crosswalks."
290094,2016-04-30T22:45:18.000Z,walks,Unassigned,"-71.048594298617687,42.350428138648844","Very odd, very long light cycle that creates dangerous conditions of pedestrians running across mid-cycle"
290095,2016-04-30T22:47:12.000Z,walks,Unassigned,"-71.048468569512195,42.35035677778459",light cycle pairs pedestrian walk with at least one moving lane of traffic; those turning right from A street onto congress are very uncertain and often aggressive
290494,2016-04-30T22:46:11.000Z,walks,Unassigned,"-71.04847577849236,42.35034822886859","the sidewalks are *incredibly* narrow on both sides of A street here and slope. Very hard to maintain balance, alone, even in perfect conditions"
290894,2016-05-01T11:54:04.000Z,walks,Unassigned,"-71.060661556475466,42.370095974451665","The bridge crosswalk is in terrible shape. The metal crates are rusted, bent or broken. You feel very unsafe walking on them."
291294,2016-05-01T15:54:57.000Z,drives,Unassigned,"-71.055870126006297,42.353129399376968",There should be a pedestrian policeman here. Thousands use this sidewalk while cars are trying to make a very short light in a crowded tunnel. Pedestrians frequently cross during green lights. Someone is going to get killed.
291295,2016-05-01T16:00:40.000Z,drives,Unassigned,"-71.068409453037461,42.366751380560274","\"There is a \"\"do not turn on red\"\" sign here that is not needed. Plenty of visibility when eastbound Storrow traffic is turning L on to O'brien Hwy. Backs up traffic significantly. Thankful when police wave people through.\""
291296,2016-05-01T16:07:13.000Z,drives,Unassigned,"-71.041760365093737,42.34869512801933",Congress St. is not a loading dock for the Seaport Hotel. Especially during rush hour this is reduced to one lane by trucks and service vehicles double parked.
291694,2016-05-01T16:05:13.000Z,drives,Unassigned,"-71.0354303514099,42.338822447402677",Traffic is slowed significantly during rush hour by parking. Is it two lanes or not? Parking here should be restricted hours. Restrict parking on both side of the street from 6-8am and 4-7pm.
292094,2016-05-01T16:47:54.000Z,drives,Unassigned,"-71.140172960425716,42.279223888226518",
